"movieId,""title"",""genres""";
"457,""Fugitive, The (1993)"",""Thriller""";
"458,""Geronimo: An American Legend (1993)"",""Drama|Western""";
"459,""Getaway, The (1994)"",""Action|Adventure|Crime|Drama|Romance|Thriller""";
"460,""Getting Even with Dad (1994)"",""Comedy""";
"461,""Go Fish (1994)"",""Drama|Romance""";
"462,""Good Man in Africa, A (1994)"",""Action|Adventure""";
"463,""Guilty as Sin (1993)"",""Crime|Drama|Thriller""";
"464,""Hard Target (1993)"",""Action|Adventure|Crime|Thriller""";
"465,""Heaven & Earth (1993)"",""Action|Drama|War""";
"466,""Hot Shots! Part Deux (1993)"",""Action|Comedy|War""";
"467,""Live Nude Girls (1995)"",""Comedy""";
"468,""Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"",""Comedy|Romance""";
"469,""House of the Spirits, The (1993)"",""Drama|Romance""";
"470,""House Party 3 (1994)"",""Comedy""";
"471,""Hudsucker Proxy, The (1994)"",""Comedy""";
"472,""I'll Do Anything (1994)"",""Comedy|Drama""";
"473,""In the Army Now (1994)"",""Comedy|War""";
"474,""In the Line of Fire (1993)"",""Action|Thriller""";
"475,""In the Name of the Father (1993)"",""Drama""";
"476,""Inkwell, The (1994)"",""Comedy|Drama""";
"477,""What's Love Got to Do with It? (1993)"",""Drama|Musical""";
"478,""Jimmy Hollywood (1994)"",""Comedy|Crime|Drama""";
"479,""Judgment Night (1993)"",""Action|Crime|Thriller""";
"480,""Jurassic Park (1993)"",""Action|Adventure|Sci-Fi|Thriller""";
"481,""Kalifornia (1993)"",""Drama|Thriller""";
"482,""Killing Zoe (1994)"",""Crime|Drama|Thriller""";
"483,""King of the Hill (1993)"",""Drama""";
"484,""Lassie (1994)"",""Adventure|Children""";
"485,""Last Action Hero (1993)"",""Action|Adventure|Comedy|Fantasy""";
"486,""Life with Mikey (1993)"",""Comedy""";
"487,""Lightning Jack (1994)"",""Comedy|Western""";
"488,""M. Butterfly (1993)"",""Drama|Romance""";
"489,""Made in America (1993)"",""Comedy""";
"490,""Malice (1993)"",""Thriller""";
"491,""Man Without a Face, The (1993)"",""Drama""";
"492,""Manhattan Murder Mystery (1993)"",""Comedy|Mystery""";
"493,""Menace II Society (1993)"",""Action|Crime|Drama""";
"494,""Executive Decision (1996)"",""Action|Adventure|Thriller""";
"495,""In the Realm of the Senses (Ai no corrida) (1976)"",""Drama""";
"496,""What Happened Was... (1994)"",""Comedy|Drama|Romance|Thriller""";
"497,""Much Ado About Nothing (1993)"",""Comedy|Romance""";
"498,""Mr. Jones (1993)"",""Drama|Romance""";
"499,""Mr. Wonderful (1993)"",""Comedy|Romance""";
"500,""Mrs. Doubtfire (1993)"",""Comedy|Drama""";
"501,""Naked (1993)"",""Drama""";
"502,""Next Karate Kid, The (1994)"",""Action|Children|Romance""";
"503,""New Age, The (1994)"",""Drama""";
"504,""No Escape (1994)"",""Action|Drama|Sci-Fi""";
"505,""North (1994)"",""Comedy""";
"506,""Orlando (1992)"",""Drama|Fantasy|Romance""";
"507,""Perfect World, A (1993)"",""Crime|Drama|Thriller""";
"508,""Philadelphia (1993)"",""Drama""";
"509,""Piano, The (1993)"",""Drama|Romance""";
"510,""Poetic Justice (1993)"",""Drama""";
"511,""Program, The (1993)"",""Action|Drama""";
"512,""Puppet Masters, The (1994)"",""Horror|Sci-Fi""";
"513,""Radioland Murders (1994)"",""Comedy|Mystery|Romance""";
"514,""Ref, The (1994)"",""Comedy""";
"515,""Remains of the Day, The (1993)"",""Drama|Romance""";
"516,""Renaissance Man (1994)"",""Comedy|Drama""";
"517,""Rising Sun (1993)"",""Action|Drama|Mystery""";
"518,""Road to Wellville, The (1994)"",""Comedy""";
"519,""RoboCop 3 (1993)"",""Action|Crime|Drama|Sci-Fi|Thriller""";
"520,""Robin Hood: Men in Tights (1993)"",""Comedy""";
"521,""Romeo Is Bleeding (1993)"",""Crime|Thriller""";
"522,""Romper Stomper (1992)"",""Action|Drama""";
"523,""Ruby in Paradise (1993)"",""Drama""";
"524,""Rudy (1993)"",""Drama""";
"525,""Saint of Fort Washington, The (1993)"",""Drama""";
"526,""Savage Nights (Nuits fauves, Les) (1992)"",""Drama""";
"527,""Schindler's List (1993)"",""Drama|War""";
"528,""Scout, The (1994)"",""Comedy|Drama""";
"529,""Searching for Bobby Fischer (1993)"",""Drama""";
"530,""Second Best (1994)"",""Drama""";
"531,""Secret Garden, The (1993)"",""Children|Drama""";
"532,""Serial Mom (1994)"",""Comedy|Crime|Horror""";
"533,""Shadow, The (1994)"",""Action|Adventure|Fantasy|Mystery""";
"534,""Shadowlands (1993)"",""Drama|Romance""";
"535,""Short Cuts (1993)"",""Drama""";
"536,""Simple Twist of Fate, A (1994)"",""Drama""";
"537,""Sirens (1994)"",""Drama""";
"538,""Six Degrees of Separation (1993)"",""Drama""";
"539,""Sleepless in Seattle (1993)"",""Comedy|Drama|Romance""";
"540,""Sliver (1993)"",""Thriller""";
"541,""Blade Runner (1982)"",""Action|Sci-Fi|Thriller""";
"542,""Son in Law (1993)"",""Comedy|Drama|Romance""";
"543,""So I Married an Axe Murderer (1993)"",""Comedy|Romance|Thriller""";
"544,""Striking Distance (1993)"",""Action|Crime""";
"545,""Harem (1985)"",""Drama""";
"546,""Super Mario Bros. (1993)"",""Action|Adventure|Children|Comedy|Fantasy|Sci-Fi""";
"547,""Surviving the Game (1994)"",""Action|Adventure|Thriller""";
"548,""Terminal Velocity (1994)"",""Action|Mystery|Thriller""";
"549,""Thirty-Two Short Films About Glenn Gould (1993)"",""Drama|Musical""";
"550,""Threesome (1994)"",""Comedy|Romance""";
"551,""Nightmare Before Christmas, The (1993)"",""Animation|Children|Fantasy|Musical""";
"552,""Three Musketeers, The (1993)"",""Action|Adventure|Comedy|Romance""";
"553,""Tombstone (1993)"",""Action|Drama|Western""";
"554,""Trial by Jury (1994)"",""Crime|Drama|Thriller""";
"555,""True Romance (1993)"",""Crime|Thriller""";
"556,""War Room, The (1993)"",""Documentary""";
"558,""Pagemaster, The (1994)"",""Action|Adventure|Animation|Children|Fantasy""";
"559,""Paris, France (1993)"",""Comedy""";
"560,""Beans of Egypt, Maine, The (1994)"",""Drama""";
"561,""Killer (Bulletproof Heart) (1994)"",""Drama|Thriller""";
"562,""Welcome to the Dollhouse (1995)"",""Comedy|Drama""";
"563,""Germinal (1993)"",""Drama|Romance""";
"564,""Chasers (1994)"",""Comedy""";
"565,""Cronos (1993)"",""Drama|Horror""";
"566,""Naked in New York (1994)"",""Comedy|Romance""";
"567,""Kika (1993)"",""Comedy|Drama""";
"568,""Bhaji on the Beach (1993)"",""Comedy|Drama""";
"569,""Little Big League (1994)"",""Comedy|Drama""";
"570,""Slingshot, The (Kådisbellan) (1993)"",""Comedy|Drama""";
"571,""Wedding Gift, The (1994)"",""Drama|Romance""";
"572,""Foreign Student (1994)"",""Drama""";
"573,""Ciao, Professore! (Io speriamo che me la cavo) (1992)"",""Drama""";
"574,""Spanking the Monkey (1994)"",""Comedy|Drama""";
"575,""Little Rascals, The (1994)"",""Children|Comedy""";
"576,""Fausto (1993)"",""Comedy""";
"577,""Andre (1994)"",""Adventure|Children|Drama""";
"579,""Escort, The (Scorta, La) (1993)"",""Crime|Thriller""";
"580,""Princess Caraboo (1994)"",""Drama""";
"581,""Celluloid Closet, The (1995)"",""Documentary""";
"582,""Métisse (Café au Lait) (1993)"",""Comedy|Drama""";
"583,""Dear Diary (Caro Diario) (1994)"",""Comedy|Drama""";
"584,""I Don't Want to Talk About It (De eso no se habla) (1993)"",""Drama|Romance""";
"585,""Brady Bunch Movie, The (1995)"",""Comedy""";
"586,""Home Alone (1990)"",""Children|Comedy""";
"587,""Ghost (1990)"",""Comedy|Drama|Fantasy|Romance|Thriller""";
"588,""Aladdin (1992)"",""Adventure|Animation|Children|Comedy|Musical""";
"589,""Terminator 2: Judgment Day (1991)"",""Action|Sci-Fi""";
"590,""Dances with Wolves (1990)"",""Adventure|Drama|Western""";
"591,""Tough and Deadly (1995)"",""Action|Drama|Thriller""";
"592,""Batman (1989)"",""Action|Crime|Thriller""";
"593,""Silence of the Lambs, The (1991)"",""Crime|Horror|Thriller""";
"594,""Snow White and the Seven Dwarfs (1937)"",""Animation|Children|Drama|Fantasy|Musical""";
"595,""Beauty and the Beast (1991)"",""Animation|Children|Fantasy|Musical|Romance|IMAX""";
"596,""Pinocchio (1940)"",""Animation|Children|Fantasy|Musical""";
"597,""Pretty Woman (1990)"",""Comedy|Romance""";
"598,""Window to Paris (Okno v Parizh) (1994)"",""Comedy|Fantasy""";
"599,""Wild Bunch, The (1969)"",""Adventure|Western""";
"600,""Love and a .45 (1994)"",""Action|Comedy|Crime""";
"601,""Wooden Man's Bride, The (Yan shen) (1994)"",""Drama""";
"602,""Great Day in Harlem, A (1994)"",""Documentary""";
"603,""Bye Bye, Love (1995)"",""Comedy""";
"604,""Criminals (1996)"",""Documentary""";
"605,""One Fine Day (1996)"",""Drama|Romance""";
"606,""Candyman: Farewell to the Flesh (1995)"",""Fantasy|Horror""";
"607,""Century (1993)"",""Drama""";
"608,""Fargo (1996)"",""Comedy|Crime|Drama|Thriller""";
"609,""Homeward Bound II: Lost in San Francisco (1996)"",""Adventure|Children""";
"610,""Heavy Metal (1981)"",""Action|Adventure|Animation|Horror|Sci-Fi""";
"611,""Hellraiser: Bloodline (1996)"",""Action|Horror|Sci-Fi""";
"612,""Pallbearer, The (1996)"",""Comedy""";
"613,""Jane Eyre (1996)"",""Drama|Romance""";
"614,""Loaded (1994)"",""Drama|Thriller""";
"615,""Bread and Chocolate (Pane e cioccolata) (1973)"",""Comedy|Drama""";
"616,""Aristocats, The (1970)"",""Animation|Children""";
"617,""Flower of My Secret, The (La flor de mi secreto) (1995)"",""Comedy|Drama""";
"618,""Two Much (1995)"",""Comedy|Romance""";
"619,""Ed (1996)"",""Comedy""";
"620,""Scream of Stone (Cerro Torre: Schrei aus Stein) (1991)"",""Drama""";
"621,""My Favorite Season (1993)"",""Drama""";
"623,""Modern Affair, A (1995)"",""Romance""";
"624,""Condition Red (Beyond the Law) (1995)"",""Action|Drama|Thriller""";
"625,""Asfour Stah (1990)"",""Drama""";
"626,""Thin Line Between Love and Hate, A (1996)"",""Comedy""";
"627,""Last Supper, The (1995)"",""Drama|Thriller""";
"628,""Primal Fear (1996)"",""Crime|Drama|Mystery|Thriller""";
"629,""Rude (1995)"",""Drama""";
"630,""Carried Away (1996)"",""Drama|Romance""";
"631,""All Dogs Go to Heaven 2 (1996)"",""Adventure|Animation|Children|Fantasy|Musical|Romance""";
"632,""Land and Freedom (Tierra y libertad) (1995)"",""Drama|War""";
"633,""Denise Calls Up (1995)"",""Comedy""";
"634,""Theodore Rex (1995)"",""Comedy""";
"635,""Family Thing, A (1996)"",""Comedy|Drama""";
"636,""Frisk (1995)"",""Drama""";
"637,""Sgt. Bilko (1996)"",""Comedy""";
"638,""Jack and Sarah (1995)"",""Romance""";
"639,""Girl 6 (1996)"",""Comedy|Drama""";
"640,""Diabolique (1996)"",""Drama|Thriller""";
"641,""Little Indian, Big City (Un indien dans la ville) (1994)"",""Adventure|Children|Comedy""";
"642,""Roula (1995)"",""Drama""";
"643,""Peanuts - Die Bank zahlt alles (1996)"",""Comedy""";
"644,""Happy Weekend (1996)"",""Comedy""";
"645,""Nelly & Monsieur Arnaud (1995)"",""Drama""";
"647,""Courage Under Fire (1996)"",""Action|Crime|Drama|War""";
"648,""Mission: Impossible (1996)"",""Action|Adventure|Mystery|Thriller""";
"649,""Cold Fever (Á köldum klaka) (1995)"",""Comedy|Drama""";
"650,""Moll Flanders (1996)"",""Drama""";
"651,""Superweib, Das (1996)"",""Comedy""";
"652,""301, 302 (301/302) (1995)"",""Horror|Mystery|Thriller""";
"653,""Dragonheart (1996)"",""Action|Adventure|Fantasy""";
"654,""And Nobody Weeps for Me (Und keiner weint mir nach) (1996)"",""Drama|Romance""";
"655,""My Mother's Courage (Mutters Courage) (1995)"",""Comedy""";
"656,""Eddie (1996)"",""Comedy""";
"657,""Yankee Zulu (1994)"",""Comedy|Drama""";
"658,""Billy's Holiday (1995)"",""Drama|Musical""";
"659,""Purple Noon (Plein soleil) (1960)"",""Crime|Drama|Thriller""";
"660,""August (1996)"",""Drama""";
"661,""James and the Giant Peach (1996)"",""Adventure|Animation|Children|Fantasy|Musical""";
"662,""Fear (1996)"",""Thriller""";
"663,""Kids in the Hall: Brain Candy (1996)"",""Comedy""";
"664,""Faithful (1996)"",""Comedy""";
"665,""Underground (1995)"",""Comedy|Drama|War""";
"666,""All Things Fair (Lust och fägring stor) (1995)"",""Drama|Romance|War""";
"667,""Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)"",""Action""";
"668,""Song of the Little Road (Pather Panchali) (1955)"",""Drama""";
"670,""World of Apu, The (Apur Sansar) (1959)"",""Drama""";
"671,""Mystery Science Theater 3000: The Movie (1996)"",""Comedy|Sci-Fi""";
"672,""Tarantella (1995)"",""Drama""";
"673,""Space Jam (1996)"",""Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi""";
"674,""Barbarella (1968)"",""Adventure|Comedy|Sci-Fi""";
"675,""Hostile Intentions (1994)"",""Action|Drama|Thriller""";
"676,""They Bite (1996)"",""Comedy|Horror|Sci-Fi""";
"678,""Some Folks Call It a Sling Blade (1993)"",""Drama|Thriller""";
"679,""Run of the Country, The (1995)"",""Drama""";
"680,""Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"",""Drama|Mystery|Romance|Sci-Fi|Thriller""";
"681,""Coup de torchon (Clean Slate) (1981)"",""Crime""";
"682,""Tigrero: A Film That Was Never Made (1994)"",""Documentary|Drama""";
"683,""Eye of Vichy, The (Oeil de Vichy, L') (1993)"",""Documentary""";
"684,""Windows (1980)"",""Drama""";
"685,""It's My Party (1996)"",""Drama""";
"687,""Country Life (1994)"",""Drama|Romance""";
"688,""Operation Dumbo Drop (1995)"",""Action|Adventure|Comedy|War""";
"690,""Promise, The (Versprechen, Das) (1995)"",""Drama|Romance""";
"691,""Mrs. Winterbourne (1996)"",""Comedy|Romance""";
"692,""Solo (1996)"",""Action|Sci-Fi|Thriller""";
"693,""Under the Domim Tree (Etz Hadomim Tafus) (1994)"",""Drama""";
"694,""Substitute, The (1996)"",""Action|Crime|Drama""";
"695,""True Crime (1996)"",""Mystery|Thriller""";
"696,""Butterfly Kiss (1995)"",""Drama|Thriller""";
"697,""Feeling Minnesota (1996)"",""Drama|Romance""";
"698,""Delta of Venus (1995)"",""Drama""";
"699,""To Cross the Rubicon (1991)"",""Drama""";
"700,""Angus (1995)"",""Comedy""";
"701,""Daens (1992)"",""Drama""";
"702,""Faces (1968)"",""Drama""";
"703,""Boys (1996)"",""Drama""";
"704,""Quest, The (1996)"",""Action|Adventure""";
"705,""Cosi (1996)"",""Comedy""";
"706,""Sunset Park (1996)"",""Drama""";
"707,""Mulholland Falls (1996)"",""Crime|Drama|Thriller""";
"708,""Truth About Cats & Dogs, The (1996)"",""Comedy|Romance""";
"709,""Oliver & Company (1988)"",""Adventure|Animation|Children|Comedy|Musical""";
"710,""Celtic Pride (1996)"",""Comedy""";
"711,""Flipper (1996)"",""Adventure|Children""";
"712,""Captives (1994)"",""Crime|Drama|Romance|Thriller""";
"713,""Of Love and Shadows (1994)"",""Drama""";
"714,""Dead Man (1995)"",""Drama|Mystery|Western""";
"715,""Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"",""Drama|Romance""";
"716,""Switchblade Sisters (1975)"",""Crime""";
"717,""Mouth to Mouth (Boca a boca) (1995)"",""Comedy""";
"718,""Visitors, The (Visiteurs, Les) (1993)"",""Comedy|Fantasy|Sci-Fi""";
"719,""Multiplicity (1996)"",""Comedy""";
"720,""Wallace & Gromit: The Best of Aardman Animation (1996)"",""Adventure|Animation|Comedy""";
"721,""Halfmoon (Paul Bowles - Halbmond) (1995)"",""Drama""";
"722,""Haunted World of Edward D. Wood Jr., The (1996)"",""Documentary""";
"723,""Two Friends (1986)"",""Drama""";
"724,""Craft, The (1996)"",""Drama|Fantasy|Horror|Thriller""";
"725,""Great White Hype, The (1996)"",""Comedy""";
"726,""Last Dance (1996)"",""Drama""";
"727,""War Stories (1995)"",""Documentary""";
"728,""Cold Comfort Farm (1995)"",""Comedy""";
"729,""Institute Benjamenta, or This Dream People Call Human Life (1995)"",""Drama""";
"730,""Low Life (1994)"",""Drama""";
"731,""Heaven's Prisoners (1996)"",""Crime|Thriller""";
"732,""Original Gangstas (1996)"",""Crime""";
"733,""Rock, The (1996)"",""Action|Adventure|Thriller""";
"734,""Getting Away With Murder (1996)"",""Comedy""";
"735,""Cemetery Man (Dellamorte Dellamore) (1994)"",""Horror""";
"736,""Twister (1996)"",""Action|Adventure|Romance|Thriller""";
"737,""Barb Wire (1996)"",""Action|Sci-Fi""";
"738,""Garçu, Le (1995)"",""Drama""";
"739,""Honey Moon (Honigmond) (1996)"",""Comedy""";
"741,""Ghost in the Shell (Kôkaku kidôtai) (1995)"",""Animation|Sci-Fi""";
"742,""Thinner (1996)"",""Horror|Thriller""";
"743,""Spy Hard (1996)"",""Comedy""";
"744,""Brothers in Trouble (1995)"",""Drama""";
"745,""Wallace & Gromit: A Close Shave (1995)"",""Animation|Children|Comedy""";
"746,""Force of Evil (1948)"",""Film-Noir""";
"747,""Stupids, The (1996)"",""Comedy""";
"748,""Arrival, The (1996)"",""Action|Sci-Fi|Thriller""";
"749,""Man from Down Under, The (1943)"",""Drama""";
"750,""Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)"",""Comedy|War""";
"751,""Careful (1992)"",""Comedy|Horror""";
"752,""Vermont Is For Lovers (1992)"",""Comedy|Documentary|Romance""";
"753,""Month by the Lake, A (1995)"",""Comedy|Drama|Romance""";
"754,""Gold Diggers: The Secret of Bear Mountain (1995)"",""Adventure|Children""";
"755,""Kim (1950)"",""Children|Drama""";
"756,""Carmen Miranda: Bananas Is My Business (1994)"",""Documentary""";
"757,""Ashes of Time (Dung che sai duk) (1994)"",""Drama""";
"758,""Jar, The (Khomreh) (1992)"",""Drama""";
"759,""Maya Lin: A Strong Clear Vision (1994)"",""Documentary""";
"760,""Stalingrad (1993)"",""Drama|War""";
"761,""Phantom, The (1996)"",""Action|Adventure""";
"762,""Striptease (1996)"",""Comedy|Crime""";
"763,""Last of the High Kings, The (a.k.a. Summer Fling) (1996)"",""Comedy|Drama""";
"764,""Heavy (1995)"",""Drama|Romance""";
"765,""Jack (1996)"",""Comedy|Drama""";
"766,""I Shot Andy Warhol (1996)"",""Drama""";
"767,""Grass Harp, The (1995)"",""Comedy|Drama""";
"768,""Someone Else's America (1995)"",""Drama""";
"769,""Marlene Dietrich: Shadow and Light (1996)"",""Documentary""";
"770,""Costa Brava (1946)"",""Drama""";
"771,""Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)"",""Comedy|Drama""";
"772,""Quartier Mozart (1992)"",""Comedy""";
"773,""Touki Bouki (1973)"",""Drama""";
"774,""Wend Kuuni (a.k.a. God's Gift) (1982)"",""Drama""";
"775,""Spirits of the Dead (1968)"",""Horror|Mystery""";
"776,""Babyfever (1994)"",""Comedy|Drama""";
"777,""Pharaoh's Army (1995)"",""War""";
"778,""Trainspotting (1996)"",""Comedy|Crime|Drama""";
"779,""'Til There Was You (1997)"",""Drama|Romance""";
"780,""Independence Day (a.k.a. ID4) (1996)"",""Action|Adventure|Sci-Fi|Thriller""";
"781,""Stealing Beauty (1996)"",""Drama""";
"782,""Fan, The (1996)"",""Drama|Thriller""";
"783,""Hunchback of Notre Dame, The (1996)"",""Animation|Children|Drama|Musical|Romance""";
"784,""Cable Guy, The (1996)"",""Comedy|Thriller""";
"785,""Kingpin (1996)"",""Comedy""";
"786,""Eraser (1996)"",""Action|Drama|Thriller""";
"787,""Gate of Heavenly Peace, The (1995)"",""Documentary""";
"788,""Nutty Professor, The (1996)"",""Comedy|Fantasy|Romance|Sci-Fi""";
"789,""I, the Worst of All (Yo, la peor de todas) (1990)"",""Drama""";
"790,""Unforgettable Summer, An (Un été inoubliable) (1994)"",""Drama""";
"791,""Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"",""Documentary""";
"792,""Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)"",""Fantasy""";
"793,""My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)"",""Drama""";
"794,""Midnight Dancers (Sibak) (1994)"",""Comedy|Drama""";
"795,""Somebody to Love (1994)"",""Drama""";
"796,""Very Natural Thing, A (1974)"",""Drama""";
"797,""Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"",""Comedy""";
"798,""Daylight (1996)"",""Action|Adventure|Drama|Thriller""";
"799,""Frighteners, The (1996)"",""Comedy|Horror|Thriller""";
"800,""Lone Star (1996)"",""Drama|Mystery|Western""";
